ID|word|meaning
4013|attain|v.达到,实现
4014|ban|n.禁令
4015|hermetic|adj.密封的,不透气的,不受外界干扰...
4016|mangy|adj.(兽)疥癣的,污秽的
4017|trophy|n.奖品,战利品
4018|juggernaut|n.摧毁一切的强大力量
4019|pamphlet|n.小册子
4020|aplomb|n.沉着,镇静
4021|pullulate|v.(种子)发芽,充满,聚集
4022|exceptionable|adj.可提出异议的
4023|hectic|adj.兴奋的,忙乱的
4024|requisite|adj.必要的
4025|offence|n.冒犯,得罪,违法行为,进攻队
4026|heretical|adj.异端的,异教的
4027|shear|v.剪(羊毛),剪发
4028|obeisance|n.鞠躬,敬礼,尊敬,敬重
4029|scroll|n.卷轴,纸卷,画卷
4030|idol|n.神像,偶像
4031|eddy|n.漩涡,涡流
4032|spurious|adj.假的,伪造的
4033|dalliance|n.虚度光阴,调情
4034|peer|n.同龄人,同辈,贵族
4035|extenuate|v.掩饰(罪行),减轻罪过
4036|envisage|v.设想,想象
4037|progeny|n.后代,子女
4038|eulogy|n.颂词,颂文
4039|flagrant|adj.臭名远扬的,明目张胆的
4040|capitation|n.人头税
4041|gross|n.总量,总额
4042|cone|n.松果,圆锥体
4043|detraction|n.贬低,诽谤
4044|oracle|n.传神谕者,神使
4045|freelancer|n.自由职业者
4046|tremulous|adj.颤抖的,打战的
4047|indefatigable|adj.不知疲倦的,不屈不挠的
4048|superfluous|adj.多余的,累赘的
4049|sledgehammer|n.长柄大锤
4050|sift|v.筛,过滤
4051|rejoice|v.喜欢,高兴
4052|band|n.带,乐队,衣带,价值
4053|collection|n.收藏品
4054|auspices|n.资助,赞助
4055|immemorial|adj.无法追忆的,远古的,古老的
4056|guttle|v.狼吞虎咽
4057|fallow|adj.(土地)休耕的
4058|lope|v.(轻松而大步地)慢跑,缓跑
4059|congruent|adj.全等的,一致的
4060|prescription|n.处方,药方,处方药,对策
4061|vacillate|v.游移不定,踌躇
4062|coward|n.胆小鬼
4063|thwart|v.阻挠,使…受挫
4064|tasty|adj.味道鲜美的,可口的
4065|vibrate|v.颤动,振动
4066|enlightening|adj.有启迪作用的,使人领悟的
4067|taciturn|adj.沉默寡言的
4068|chafe|v.摩擦生热,擦痛,激怒
4069|clip|v.修剪
4070|school|n.鱼群
4071|economical|adj.经济的,节约的
4072|grumpy|adj.脾气暴躁的
4073|safeguard|n.防范措施
4074|expend|v.花费,用光
4075|exasperate|v.激怒,使恼怒
4076|irritation|n.愤怒,急躁,刺激
4077|rewarding|adj.有益的,值得做的
4078|scabrous|adj.粗糙的
4079|emphatic|adj.重视的,强调的
4080|discipline|n.纪律,惩罚,处分
4081|fascinate|v.迷惑,迷住
4082|impact|n.冲击,撞击,影响
4083|accomplice|n.同谋者,帮凶
4084|cognizant|adj.知道的,认识的
4085|purity|n.纯洁,纯净,纯度
4086|applicable|adj.生效的,适合的
4087|forebear|n.祖宗,祖先
4088|comity|n.礼让,礼仪
4089|unify|v.统一,使成一体,使相同
4090|finicky|adj.苛求的,爱挑剔的
4091|ludicrous|adj.荒唐的,可笑的
4092|environs|n.郊外,郊区
4093|satirize|v.讽刺
4094|callus|n.老茧,胼胝
4095|impervious|adj.不能渗透的,无动于衷的,不受影...
4096|bathetic|adj.假作悲伤的,陈腐的
4097|villainous|adj.邪恶的,可憎的,坏透的
4098|stern|n.船尾
4099|epaulet|n.肩章,肩饰
4100|imprudent|adj.轻率的,不谨慎的
4101|idiom|n.习语,特色
4102|tributary|n.&adj.支流(的)
4103|distress|n.痛苦,悲痛
4104|disillusion|v.梦想破灭,醒悟
4105|ridge|n.脊(如屋脊,山脊等),隆起物
4106|uninitiated|adj.外行的,缺乏经验的
4107|crumble|v.弄碎,崩溃
4108|penance|n.补赎,悔罪,忏悔
4109|disintegrate|v.分裂,(使)瓦解
4110|assess|v.确定,评定,估计…的质量
4111|excavate|v.挖掘,挖出
4112|jargon|n.行话
4113|constitute|v.组成,构成,建立
4114|gangling|adj.瘦长得难看的
4115|limestone|n.石灰岩
4116|consign|v.托运,托人看管
4117|cub|n.幼兽,年轻无经验的人
4118|fiasco|n.大失败,惨败
4119|locus|n.地点,所在地
4120|spruce|adj.整洁的
4121|reincarnate|v.使化身,转生
4122|rapids|n.急流,湍流
4123|glance|v.&n.一瞥
4124|damn|adj.该死的
4125|piddling|adj.无关紧要的,微不足道的
4126|convene|v.集合,召集
4127|hatchet|n.短柄小斧
4128|agape|adj.&adv.(嘴)大张着的/地
4129|rendezvous|n.约会,约会地点
4130|lustrous|adj.有光泽的
4131|vulpine|adj.狐狸般的,狡猾的
4132|die|n.金属模子,模具
4133|defy|v.反抗,藐视
4134|rabid|adj.患狂犬病的,偏激的
4135|firebrand|n.燃烧的木块,政治煽动者
4136|larva|n.(昆虫的)幼虫
4137|bard|n.吟游诗人
4138|skinflint|n.吝啬鬼
4139|conciliate|v.安抚,驯服
4140|contumely|n.无礼,傲慢
4141|wry|adj.扭曲的,冷嘲性幽默的
4142|vestige|n.痕迹,遗迹
4143|privation|n.贫乏,贫困
4144|brawl|v.&n.争吵,打架
4145|pastor|n.牧师
4146|amethyst|n.紫水晶
4147|stationary|adj.静止的,不动的
4148|foresight|n.远见,深谋远虑
4149|zealotry|n.狂热行为,狂热
4150|interpose|v.置于…之间,使介入
4151|annotate|v.注解
4152|congregate|v.聚集,集合
4153|intestate|adj.无遗嘱的
4154|nipping|adj.尖酸的,刺骨的
4155|threat|n.威胁,恐吓
4156|misrepresentation|n.歪曲,误传
4157|memorial|adj.纪念的,悼念的
4158|tensile|adj.张力的,可伸展的,可拉长的
4159|colonize|v.建立殖民地
4160|restorative|adj.恢复健康的
4161|misshapen|adj.畸形的,扭曲变形的
4162|scabbard|n.(刀剑)鞘
4163|farce|n.闹剧,胡闹
4164|static|adj.静态的,呆板的
4165|rabies|n.狂犬病,恐水病
4166|rostrum|n.领奖台,指挥台
4167|serrated|adj.呈锯齿状的
4168|scramble|v.攀登,争夺
4169|disproof|n.反证,反驳
4170|ode|n.颂诗,颂歌
4171|grievous|adj.严重的,极痛苦的
4172|verbose|adj.冗长的,罗嗦的
4173|fallible|adj.会犯错的,易犯错的
4174|carpenter|n.木匠
4175|teem|v.充满,到处都是,下倾盆大雨
4176|limp|adj.软弱的,松软的
4177|levy|v.征税
4178|stipulate|v.要求以…为条件,约定
4179|beget|v.产生,引起,导致
4180|naysayer|n.怀疑者,否定者
4181|levelheaded|adj.头脑冷静的,稳健的
4182|biped|n.两足动物
4183|rectangle|n.长方形,矩形
4184|genteel|adj.上流社会的,彬彬有礼的,有教养...
4185|mesmerize|v.对…催眠,迷住
4186|prowl|v.潜行,悄悄巡行
4187|nuptial|adj.婚姻的,婚礼的
4188|aspect|n.(问题等的)方面,面貌,外表
4189|excoriate|v.撕去皮,严厉指责
4190|prone|adj.俯卧的,易于…的
4191|winkle|v.费劲地找出,设法搞到
4192|beacon|n.烽火,灯塔
4193|dissociate|v.分离,游离,分裂
4194|reprisal|n.(政治或军事的)报复
4195|recast|v.重铸,更换演员
4196|prate|v.(古时用语)唠叨,啰唆
4197|seafaring|adj.航海的,跟航海有关的
4198|hygiene|n.卫生学,卫生
4199|plagiarism|n.剽窃,抄袭,剽窃物,抄袭物
4200|entrust|v.委托,托付
4201|incompatible|adj.不能和谐共存的,不相配的,不兼...
4202|eligible|adj.合格的
4203|resignation|n.听从,顺从,辞职
4204|interstice|n.细裂缝,空隙
4205|hemostat|n.止血器,止血剂
4206|disagreeable|adj.讨厌的,难相处的
4207|shrivel|v.(使)枯萎
4208|gull|v.欺骗
4209|calumniate|v.诽谤,中伤
4210|accede|v.同意
4211|shoot|n.嫩芽,新芽
4212|heartrending|adj.令人心碎的,伤心的
4213|quay|n.码头
4214|hinterland|n.内地,腹地,内陆地区
4215|offend|v.得罪,冒犯,触怒,违背
4216|judicious|adj.有判断力的,明智的
4217|denouement|n.(小说的)结尾,结局
4218|precipitant|n.沉淀剂
4219|premature|adj.过早的,提前的,早产的,草率的
4220|nonentity|n.无足轻重的人
4221|rivalry|n.竞争,对抗
4222|parlous|adj.靠不住的,危险的
4223|crochet|v.用钩针编织
4224|revue|n.时事讽刺剧
4225|nonpareil|n.无可匹敌的人或物,全善全美的人
4226|ghastly|adj.可怕的,令人不快的
4227|affordable|adj.能够支付的
4228|pygmy|n.矮人,侏儒
4229|quiver|n.箭筒,箭囊
4230|vernacular|n.本国语,地方语
4231|tease|n.揶揄,戏弄,取笑
4232|marked|adj.明显的,受监视的
4233|equilibrium|n.平衡
4234|disguise|v.假扮,掩饰
4235|dictate|v.口授,命令
4236|accessible|adj.易达到的,易受影响的
4237|lapidary|n.宝石工,宝石专家
4238|prowess|n.英勇,深厚的造诣,高超的技艺
4239|dangle|v.悬荡,吊胃口
4240|eliminate|v.除去,淘汰
4241|liability|n.责任,债务,累赘
4242|palliate|v.减轻(痛苦),掩饰(罪行等)
4243|discomfiture|n.狼狈,难堪
4244|justifiable|adj.有理由的,无可非议的
4245|multitude|n.多数,大众,平民
4246|fruition|n.实现,完成
4247|elaborate|adj.精致的,复杂的lb...
4248|asparagus|n.[植]芦笋,龙须菜(可作蔬菜)
4249|conserve|v.保全,保存
4250|lingual|adj.舌的,语言的
4251|salutary|adj.有益的,有益健康的
4252|exert|v.行使,运用(力量等)
4253|violate|v.违反,触犯
4254|guilt|n.罪行,有罪,内疚
4255|bovine|adj.(似)牛的,迟钝的
4256|hirsute|adj.多毛的
4257|ewe|n.母羊
4258|layman|n.(基督教中的)平信徒,门外汉,外行
4259|mold|v.塑造,制模,发霉
4260|provocation|n.挑衅,煽动,刺激,激怒
4261|complacency|n.满足,安心
4262|dwindle|v.减少,缩小
4263|calumny|n.诽谤,中伤
4264|pledge|v.发誓,保证,许诺拨(款),许诺给予...
4265|truancy|n.逃学,旷课
4266|tariff|n.关税
4267|garble|v.曲解,窜改
4268|asinine|adj.愚笨的
4269|egotist|n.自私自利者
4270|gaudy|adj.俗丽的
4271|sensitivity|n.敏感,灵敏性
4272|pier|n.桥墩,码头
4273|dissect|v.解剖
4274|hostile|adj.敌对的,怀有敌意的,(情况)不...
4275|enunciate|v.发音,(清楚地)表达
4276|millennium|n.一千年,(未来的)太平盛世
4277|gaseous|adj.似气体的,气态的
4278|excruciate|v.施酷刑,拷问,折磨
4279|raid|n.突然袭击
4280|chaff|n.谷物的皮壳,米糠
4281|granite|n.花岗石,花岗岩
4282|bust|n.半身(雕)像
4283|conformist|n.尊奉者,英国国教徒
4284|roil|v.煽动,搅浑
4285|exacerbate|v.加重,恶化
4286|pell|adv.混乱地
4287|august|adj.威严的,高贵的
4288|artillery|n.大炮,炮兵
4289|doggerel|n.歪诗,打油诗,蹩脚诗
4290|snare|n.罗网,陷阱
4291|monarch|n.君主,帝王
4292|split|n.&v.分裂,裂开
4293|subterranean|adj.地表下的,地下的
4294|scarp|n.悬崖,陡坡
4295|amplitude|n.广大,广阔
4296|humility|n.谦逊,谦恭
4297|perch|v.(鸟)栖息,把…置于,坐在…边缘
4298|cachet|n.赞同的标志,优越的标志,印章,胶囊
4299|goldbrick|n.假金砖,懒汉
4300|monotony|n.单调,千篇一律
4301|aquifer|n.地下蓄水层
4302|pawn|n.(国际象棋中的)兵,卒,爪牙
4303|modify|v.修改,变更
4304|heal|v.治愈
4305|frail|adj.脆弱的,虚弱的
4306|hulk|n.废船,残骸,笨重之人或物
4307|onset|n.开始,开端,攻击
4308|harshly|adv.粗糙地,刺耳地,严厉地
4309|metropolis|n.大城市,大都会
4310|mutate|v.变异,突变,变化
4311|gripping|adj.吸引注意力的
4312|feline|adj.猫科的
4313|skillet|n.煎锅
4314|postscript|n.(信末署名后的)附笔,附言,又及,...
4315|amnesty|n.大赦,特赦
4316|underutilized|adj.未充分利用的
4317|wade|v.&n.涉水,跋涉
4318|interjection|n.插入语,感叹词
4319|unguarded|adj.不留神的
4320|captious|adj.吹毛求疵的
4321|rue|n.后悔,遗憾
4322|stipple|v.点画,点描
4323|aggravate|v.加重,恶化
4324|unexceptionab...|adj.无可非议的
4325|harass|v.骚扰,烦忧
4326|sham|v.伪装
4327|seminary|n.神学院
4328|impeccable|adj.无瑕疵的,无可挑剔的
4329|analyze|v.分析,分解
4330|swing|n.秋千
4331|preternatural|adj.异常的,超自然的
4332|hereditary|adj.遗传的,世袭的
4333|pollen|n.花粉
4334|precise|adj.精确的,明确的,确切的
4335|quail|v.畏惧,颤抖
4336|upgrade|v.提升,给…升级
4337|canyon|n.峡谷
4338|sequela|n.后继者,后遗症
4339|shackle|n.脚镣,枷锁
4340|whisper|v.耳语,低声说话
4341|trowel|n.泥刀,小铲子
4342|gong|n.锣,奖章
4343|signal|adj.显著的
4344|deface|v.损伤…的外观,在…上乱涂乱画
4345|timid|adj.胆怯的,害羞的
4346|repository|n.贮藏室,仓库
4347|eclogue|n.田园诗,牧歌
4348|passionate|adj.多情的,充满激情的,热情的
4349|sensitization|n.敏化作用
4350|bucket|n.圆桶
4351|aphorism|n.格言
4352|embodiment|n.典型,化身
4353|reciprocate|v.回报,答谢
4354|controversial|adj.引起或可能引起争论的,有争议的
4355|underling|n.下属,手下,走卒
4356|insanity|n.疯狂,愚昧
4357|groove|n.沟,槽,辙,(流行音乐的)节奏
4358|vile|adj.恶劣的,卑鄙的
4359|bravura|adj.华美的,显示技巧的
4360|bedlam|n.混乱,骚乱
4361|undermine|v.破坏,损坏
4362|totem|n.图腾,标志物
4363|narcissism|n.自恋,自爱
4364|palter|v.讨价还价,含糊其辞,敷衍了事
4365|shale|n.页岩(一种由似泥土细粒的沉淀物层组...
4366|scurvy|adj.卑鄙的,可鄙的
4367|detection|n.查出,探获
4368|deprivation|n.剥夺,缺乏
4369|affluence|n.充裕,富足
4370|array|n.陈列,大批
4371|ensue|v.继而发生
4372|impel|v.推进,驱使,激励
4373|diocesan|adj.主教管区的
4374|fragrance|n.香料,香味
4375|unsound|adj.不结实的,不坚固的,无根据的
4376|illusion|n.假象,幻象,错觉
4377|gene|n.基因
4378|resurge|v.复活,再澎湃
4379|epic|adj.壮丽的,宏大的
4380|ascribe|v.归功于,归咎于
4381|sustenance|n.食物,粮食,生计
4382|jesting|adj.滑稽的,爱开玩笑的
4383|gratuity|n.赏钱,小费,(尤指军人的)退役金
4384|quirk|n.奇事,怪癖
4385|fluke|n.侥幸,意想不到的事
4386|sobriety|n.节制,庄重
4387|unaffected|adj.自然的,不矫揉造作的
4388|proximate|adj.最接近的,直接的
4389|silversmith|n.银匠
4390|upstart|n.自命不凡的人,暴发户
4391|nil|n.无,零
4392|cognomen|n.姓
4393|meddle|v.干涉,干预
4394|wrench|n.板钳,扳手
4395|auxiliary|adj.辅助的,协助的
4396|insolate|v.使曝晒
4397|serenade|n.夜曲
4398|winnow|v.把(谷物)的杂质吹掉,扬去
4399|belie|v.掩饰,证明为假
4400|poach|v.偷猎,窃取,盗用,挖(其他机构的成...
4401|gravity|n.严肃,庄重,重力,严重性
4402|rapacious|adj.强夺的,贪婪的
4403|breach|v.打破,裂开,违背
4404|rollicking|adj.欢闹的
4405|doctrinaire|adj.教条主义的,空谈理论的
4406|frustrate|v.挫败,使沮丧
4407|resurgence|n.再起,复活,再现
4408|alleviate|v.缓和,减轻
4409|gargoyle|n.(雕刻成怪兽状的)滴水嘴,面貌丑恶...
4410|incorruptible|adj.不动摇的,不受腐蚀的
4411|bereave|v.丧亲,夺去
4412|prodigy|n.奇才,天才(尤指神童)
4413|testimony|n.证词,证明
4414|vindication|n.洗冤,证实
4415|alimentary|adj.饮食的,营养的,消化的
4416|neurosis|n.神经症
4417|pagan|n.没有宗教信仰的人,异教徒
4418|flammable|adj.易燃的
4419|access|n.通路,途径
4420|consistency|n.一致性,坚实度,可靠性,不矛盾
4421|inhabit|v.居住于,栖居在
4422|valetudinarian|n.体弱的人,过分担心生病的人
4423|timidity|n.胆怯,羞怯
4424|unctuous|adj.油质的,油腔滑调的
4425|dishearten|v.使灰心,使沮丧,使气馁
4426|smarmy|adj.虚情假意的
4427|stupefy|v.(使)茫然,吓呆
4428|perspicuous|adj.明晰的,明了的
4429|dock|v.剪短,扣除
4430|doctrine|n.教义,主义,学说
4431|paragon|n.模范,典型,尽善尽美的人
4432|certitude|n.确定无疑
4433|crinkle|n.皱纹
4434|charlatan|n.江湖郎中,骗子
4435|fraudulent|adj.欺骗的,不诚实的
4436|impoverish|v.使贫困,使贫瘠
4437|plight|n.困境,苦境
4438|lowbred|adj.未受过好教育的,没礼貌的
4439|bodyguard|n.保镖,侍卫
4440|digression|n.离题,题外话
4441|indulge|v.放纵,迁就,纵容
4442|shield|v.掩护,遮挡
4443|rival|v.与…匹敌,能与…媲美
4444|apocrypha|n.伪经,伪书
4445|malcontent|n.不满者,反抗者
4446|anecdote|n.短故事,轶事
4447|rapport|n.和睦,意见一致
4448|purlieu|n.(常作复数)邻近地区,边缘地区
4449|inequity|n.不公正,不公平
4450|peak|v.憔悴,消瘦,达到最大值,达到高峰
4451|roughen|v.变得粗糙,变得不平
4452|other|adj.最近的,前不久的
4453|parlance|n.说法,用语,词汇
4454|mien|n.神态,仪表,举止
4455|tutelage|n.监护,指导
4456|collaborate|v.合作,协作,通敌
4457|creek|n.小湾,小溪
4458|academic|adj.学院的,学术的,理论的
4459|persistence|n.坚持不懈,持续,毅力
4460|initial|n.(姓名的)首字母
4461|blasphemy|n.亵渎,渎神
4462|grotto|n.洞穴,岩洞
4463|recantation|n.改变论调,改变宗教信仰
4464|guarantee|v.保证,确保,担保,为…提供质量保证
4465|discharge|v.流出,释放,解雇
4466|tautological|adj.用语重复的
4467|hardheaded|adj.(商业上)精明的,不感情用事的...
4468|augmentation|n.增加,扩大
4469|crevice|n.缺口,裂缝
4470|compliant|adj.服从的,顺从的
4471|entreat|v.恳求
4472|catholic|adj.普遍的,广泛的,(人)宽厚的
4473|ecstasy|n.狂喜,欣喜若狂
4474|singularity|n.独特,奇点(天文学上密度无穷大、体...
4475|terrestrial|adj.地球的,陆地的
4476|imperil|v.使陷于危险,危及
4477|startle|v.使吃惊
4478|artificial|adj.人造的,假的
4479|defuse|v.拆除(炸弹等)的引信,化解,缓和
4480|sanction|n.&v.批准,认可
4481|paleontology|n.古生物学
4482|filibuster|v.&n.妨碍议事,阻挠
4483|moron|n.白痴,低能儿
4484|airtight|adj.密闭的,不透气的
4485|broker|n.经纪人
4486|offish|adj.冷淡的
4487|poignant|adj.令人痛苦的,辛酸的,尖锐的
4488|statute|n.法规,法令
4489|flout|v.蔑视,违抗
4490|nonesuch|n.无以匹敌之人
4491|deactivate|v.使无效,拆除(爆炸装置)
4492|polyandry|n.一妻多夫制
4493|profiteer|n.奸商,牟取暴利者
4494|traverse|v.横穿,横越,穿过
4495|induct|v.使就职,征召…入伍
4496|timorous|adj.胆小的,胆怯的
4497|sanguine|adj.乐观的,红润的
4498|podiatrist|n.足医
4499|cryogenic|adj.低温的,制冷的,低温学的
4500|lullaby|n.摇篮曲,催眠曲
4501|informed|adj.了解情况的,见多识广的,有见识...
4502|daze|v.使茫然,使眩晕
4503|erstwhile|adj.以往的,往昔的
4504|filial|adj.子女的,孝顺的
4505|orient|v.确定方向,使熟悉情况
4506|parse|v.从语法上分析
4507|sadden|v.使伤心,使悲哀
4508|blanch|v.使变白,使(脸色)变苍白
4509|inchoate|adj.刚开始的,未发展的,不成熟的
4510|conifer|n.针叶树
4511|dejected|adj.沮丧的,失望的
4512|sprawling|adj.植物蔓生的,(城市)无计划地扩...
4513|panel|n.专门小组,仪表板
4514|pedant|n.<贬>卖弄学问的人,书呆子
4515|prostrate|v.使俯伏,使拜倒
4516|kaleidoscope|n.万花筒,产生有趣的对称效果
4517|curmudgeon|n.脾气暴躁之人,守财奴
4518|amnesia|n.健忘症
4519|amendment|n.改正,修正,[法]修正案
4520|osmosis|n.渗透,潜移默化
4521|concerto|n.协奏曲
4522|witch|n.巫婆,女巫
4523|infatuate|v.使迷恋,使糊涂
4524|defunct|adj.死亡的,不再存在的
4525|credence|n.相信,信任
4526|alter|v.改变,更改
4527|demolish|v.破坏,拆除
4528|replete|adj.饱满的,塞满的
4529|rout|n.大败,溃败
4530|irk|v.使苦恼的,厌烦
4531|rejuvenate|v.使返老还童
4532|infer|v.推断,推定,暗示
4533|down|n.绒毛,汗毛
4534|liquid|adj.清澈的
4535|grain|n.谷物,谷粒,(木材表面的)纹理
4536|base|adj.卑鄙的
4537|imbroglio|n.纠纷,纠葛
4538|turncoat|n.背叛者,变节者
4539|baste|v.倒油脂于(烤肉上,以防烤干)
4540|diversity|n.差异,多样性
4541|traitor|n.卖国贼,叛徒
4542|dissemble|v.隐藏,掩饰(感受、意图)
4543|doff|v.脱下
4544|infraction|n.违反,违法
4545|glorify|v.美化,赞美
4546|bulk|n.体积,数量,大多数,大身躯
4547|deterioration|n.恶化,堕落
4548|demented|adj.疯狂的
4549|refulgent|adj.辉煌的,灿烂的
4550|paradox|n.矛盾,悖论,似矛盾而正确的说法
4551|untoward|adj.不幸的,(坏事)没料到的
4552|inquiry|n.询问,打听,调查,询问过程
4553|weasel|v.逃避
4554|allegiance|n.忠诚,拥护
4555|allergic|adj.过敏的,对…讨厌的
4556|venerate|v.崇敬,敬仰
4557|saccharine|adj.故作多情的,(说话声)娇滴滴的
4558|downpour|n.暴雨
4559|query|n.&v.质问,疑问,询问
4560|camouflage|n.&v.掩饰,伪装
4561|transport|n.狂喜
4562|goblet|n.高脚酒杯
4563|premeditated|adj.预谋的,事先计划的
4564|thermal|n.热气流
4565|procure|v.取得,获得
4566|asperity|n.严酷,粗鲁
4567|well|adj,adv,n,v.良好的,很好地...
4568|cower|v.畏缩,蜷缩
4569|felony|n.重罪
4570|preponderate|v.超过,胜过,占优势
4571|massive|adj.巨大的,厚重的,(疾病)非常严...
4572|forsake|v.遗弃,放弃
4573|assessment|n.估计,评价
4574|alliterate|v.押头韵
4575|contravene|v.违背(法规,习俗等)
4576|cascade|n.小瀑布
4577|porous|adj.可渗透的,多孔的,多漏洞的
4578|fury|n.狂怒,暴怒,怒不可遏
4579|runic|adj.北欧古代文字的,神秘的
4580|maraud|v.抢劫,掠夺
4581|acquired|adj.后天习得的,已成习惯的
4582|awl|n.(钻皮革的)锥子,尖钻
4583|console|v.安慰,抚慰
4584|defense|n.防御,防护
4585|concord|n.和睦,公约
4586|onslaught|n.猛攻,袭击,大批,大量
4587|restrain|v.克制,抑制
4588|myopia|n.近视,缺乏远见
4589|simian|n.猴,类人猿
4590|travesty|n.嘲弄,歪曲,拙劣模仿
4591|recess|n.壁凹(墙上装的架子、柜子等凹处),...
4592|hazardous|adj.有危险的,有危害的
4593|arable|adj.可耕的,适合种植的
4594|pecan|n.山核桃
4595|flatcar|n.平台型铁路货车
4596|metropolitan|adj.大都市的,大都会的
4597|enmity|n.敌意,仇恨
4598|checkered|adj.多种多样的
4599|vexation|n.困扰,苦恼
4600|oak|n.橡树
4601|inveigle|v.诱骗,诱使
4602|inhumane|adj.不人道的,残忍的
4603|puffery|n.极力称赞,夸大的广告,吹捧
4604|savant|n.博学之士,大学士
4605|sequester|v.(使)隐退,使隔离
4606|perimeter|n.[数]周长,边缘
4607|sophisticatio...|n.强词夺理,诡辩,精密
4608|district|n.地区,行政区
4609|abstinent|adj.饮食有度的,有节制的,禁欲的
4610|puckish|adj.淘气的,好恶作剧的
4611|scare|n.&v.惊吓,受惊,威吓
4612|ostracism|n.放逐,排斥
4613|acknowledge|v.承认,致谢
4614|browse|n.嫩叶,嫩芽
4615|sober|adj.清醒的,庄重的
4616|rectitude|n.诚实,正直
4617|unstinting|adj.极为慷慨的,大方的
4618|nucleate|v.使成核,开始形成
4619|decibel|n.分贝(音量的单位)
4620|pancreas|n.胰腺
4621|exchequer|n.国库,财源
4622|expediency|n.方便,权宜之计
4623|wan|adj.虚弱的,病态的
4624|pretext|n.借口,托辞
4625|hoof|n.(牛马的)蹄
4626|halo|n.(日、月等)晕,光环
4627|nadir|n.最低点,最压抑、消沉等的时刻,天底
4628|isolate|v.使孤立,使隔离,[化]使离析
4629|spontaneity|n.自然行为,自发动作
4630|premise|n.前提,(企业或机构使用的)房屋及土...
4631|dodder|v.蹒跚,摇摆
4632|cineaste|n.影迷,热衷于电影的人
4633|blissful|adj.极幸福的
4634|abase|v.降低自己,贬低,使卑下
4635|equation|n.等式,方程式,相等
4636|off|adj.走调的,不当的
4637|cubicle|n.小房间,隔间
4638|twinge|n.(生理,心理上的)剧痛
4639|ballad|n.歌谣,小曲
4640|lateral|adj.侧面的
4641|recital|n.独奏,吟诵
4642|instinctive|adj.本能的
4643|willow|n.柳树
4644|seemly|adj.得体的,适宜的
4645|mendacious|adj.虚假的,撒谎的
4646|florescence|n.花期,开花,全盛时期
4647|determinant|adj.决定性的
4648|wilt|v.&n.使…凋谢,枯萎
4649|illusive|adj.虚幻的,虚假的
4650|improvident|adj.无远见的,不节俭的
4651|personage|n.名,要人,(戏剧)人物
4652|turgid|adj.浮肿的,肿胀的,浮夸的
4653|loft|n.阁楼,顶楼
4654|pantheon|n.万神殿
4655|distend|v.(使)膨胀,胀大
4656|curt|adj.(言词、行为)简略而草率的
4657|commune|v.与某人亲密地交谈
4658|trenchant|adj.一针见血的
4659|explicable|adj.可解释的,可说明的
4660|sordid|adj.卑鄙的,肮脏的
4661|bicker|v.为小事争吵
4662|ostracize|v.放逐,排斥,排挤
4663|propriety|n.适当,正当,妥当,得体
4664|accompany|v.伴随,陪伴
4665|indemnify|v.赔偿,补偿
4666|totalitarian|adj.极权主义的
4667|inundate|v.淹没,泛滥,使应接不暇
4668|tissue|n.细胞组织,薄纸,棉纸
4669|gradation|n.渐变,阶段,等级
4670|jamb|n.侧柱,柱状物
4671|portentous|adj.凶兆的,自命不凡的,装腔作势的...
4672|ejaculate|v.突然叫出或说出,射出
4673|pathology|n.病理(学)
4674|baffle|v.使困惑,难倒
4675|prick|v.刺痛,戳伤,扎伤
4676|wistful|adj.惆怅的,渴望的
4677|asterisk|n.星号
4678|conception|n.概念,开始
4679|argot|n.隐语,黑话
4680|emasculate|adj.柔弱的
4681|spangle|v.(使)闪烁发光
4682|fleeting|adj.短暂的,飞逝的
4683|anticipate|v.预期,期待
4684|tidy|adj.整齐的,整洁的
4685|domain|n.领土,领域
4686|hobble|v.阻碍,跛行,一瘸一拐地走
4687|flaggy|adj.枯萎的,松软无力的,多扁石的
4688|vampire|n.吸血鬼,吸血蝠
4689|omnivorous|adj.杂食的,兴趣杂的
4690|lurk|v.潜伏,暗藏
4691|elementary|adj.初级的,基本的
4692|celestial|adj.天体的,天上的
4693|perspective|n.远景,态度,观点,角度,透视画法
4694|affected|adj.不自然的,假装的
4695|marble|n.大理石
4696|inordinate|adj.过度的,过分的
4697|disgorge|v.呕出,流出
4698|leaven|v.发酵,影响
4699|depravity|n.堕落
4700|pageant|n.盛装游行(或庆典),选美比赛,露天...
4701|witness|v.目击
4702|incense|n.香insensv.激怒
4703|diabolical|adj.恶毒的,狠毒的
4704|surreptitious|adj.鬼鬼祟祟的
4705|nice|adj.精密的,细微的
4706|mingle|v.混合,(感情)交织
4707|raconteur|n.善于讲故事的人
4708|formation|n.组织,形成,(军队)编队
4709|incrustation|n.硬壳,外层
4710|motile|adj.能动的,有自动力的
4711|profane|v.亵渎,玷污
4712|sturdy|adj.(身体)强健的,结实的
4713|grisly|adj.恐怖的,可怕的
4714|caldron|n.(煮汤用的)大锅
4715|unrequited|adj.(爱情)单相思的
4716|sheer|adj.完全的,陡峭的,极薄的
4717|lap|v.舔食,泼溅
4718|ablution|n.(宗教的)净礼,沐浴
4719|analgesia|n.痛觉缺失(或消失),止痛
4720|magnify|v.放大,赞美,加剧
4721|pugilism|n.拳击,搏击
4722|clog|v.阻塞
4723|aperture|n.孔隙,窄的缺口
